"","new_subject","task","car","mean_off_duration","sum_long_off_glance","total_off_time","frequency_off_glance","task_time","percentage_long_off_glance","frequency_off_glance_per_minute"
"574",2016,"nav_cancel_2","XC60",0.873636363636364,0,9.61,11,23.5,0,28.0851063829787
"575",2016,"nav_entry_1","XC60",0.713333333333333,0,36.38,51,83.52,0,36.6379310344828
"576",2016,"nav_entry_2","XC60",0.75948275862069,2,88.1,116,142.7,1.72413793103448,48.7736510161177
"577",2016,"radiom_4","XC60",1.32965517241379,2,38.56,29,51.7,6.89655172413793,33.6557059961315
"578",2016,"radiom_6","XC60",1.20210526315789,3,22.84,19,32.92,15.7894736842105,34.6294046172539
"579",2017,"nav_cancel_1","XC60",0.9284375,0,29.71,32,50.3,0,38.1709741550696
"580",2017,"nav_cancel_2","XC60",1.105,1,41.99,38,77.3,2.63157894736842,29.4954721862872
"581",2017,"nav_entry_1","XC60",0.73975,0,29.59,40,79.1,0,30.3413400758534
"582",2017,"nav_entry_2","XC60",0.805384615384615,0,31.41,39,82.92,0,28.2199710564399
"583",2017,"radiom_4","XC60",1.0944,2,27.36,25,44.9,8,33.4075723830735
"584",2017,"radiom_6","XC60",0.962105263157895,1,18.28,19,37.5,5.26315789473684,30.4
"585",2019,"nav_cancel_1","XC60",0.652142857142857,0,4.565,7,34.095,0,12.3185217773867
"586",2019,"nav_cancel_2","XC60",0.4975,0,1.99,4,17.3,0,13.8728323699422
"587",2019,"nav_entry_1","XC60",0.741142857142857,0,25.94,35,68.3,0,30.7467057101025
"588",2019,"nav_entry_2","XC60",0.748947368421053,0,28.46,38,82.3,0,27.7035236938032
"589",2019,"radiom_4","XC60",0.781923076923077,0,10.165,13,19.1,0,40.8376963350785
"590",2019,"radiom_6","XC60",0.8628,0,21.57,25,44.5,0,33.7078651685393
"591",2020,"nav_cancel_1","Equinox",0.940714285714286,1,13.17,14,74.29,7.14285714285714,11.3070399784628
"592",2020,"nav_cancel_2","Equinox",0.67375,0,2.695,4,30.11,0,7.97077382929259
"593",2020,"nav_entry_1","Equinox",0.863571428571429,0,12.09,14,77.7,0,10.8108108108108
"594",2020,"nav_entry_2","Equinox",0.9805,0,19.61,20,65.72,0,18.2592818015825
"595",2020,"radiom_4","Equinox",0.845,0,7.605,9,14.695,0,36.7471929227628
"596",2020,"radiom_6","Equinox",1.08727272727273,1,11.96,11,27.3,9.09090909090909,24.1758241758242
"597",2025,"nav_cancel_1","XC60",0.843870967741935,2,26.16,31,43.3,6.45161290322581,42.9561200923788
"598",2025,"nav_cancel_2","XC60",0.75025,0,30.01,40,59.69,0,40.2077399899481
"599",2025,"nav_entry_1","XC60",0.910384615384615,0,11.835,13,59.1,0,13.1979695431472
"600",2025,"nav_entry_2","XC60",0.94551724137931,2,54.84,58,153.89,3.44827586206897,22.613555136786
"601",2025,"radiom_4","XC60",0.865,0,11.245,13,20.305,0,38.4141836985964
"602",2025,"radiom_6","XC60",0.804642857142857,0,11.265,14,34.095,0,24.6370435547734
"603",2027,"nav_cancel_1","Equinox",0.515,0,2.06,4,24.3,0,9.87654320987654
"604",2027,"nav_entry_1","Equinox",0.594,0,2.97,5,39.71,0,7.55477209770839
"605",2027,"nav_entry_2","Equinox",0.717446808510638,0,33.72,47,148.52,0,18.9873417721519
"606",2027,"radiom_4","Equinox",0.7755,0,7.755,10,18.905,0,31.7376355461518
"607",2027,"radiom_6","Equinox",0.542222222222222,0,4.88,9,33.09,0,16.3191296464189
"608",2028,"nav_cancel_1","XC60",0.738421052631579,0,14.03,19,46.7,0,24.4111349036403
"609",2028,"nav_cancel_2","XC60",0.655,0,5.24,8,38.3,0,12.532637075718
"610",2028,"nav_entry_1","XC60",1.10714285714286,0,15.5,14,69.9,0,12.0171673819742
"611",2028,"nav_entry_2","XC60",0.94830985915493,2,67.33,71,187.51,2.8169014084507,22.718788331289
"612",2028,"radiom_4","XC60",1.09285714285714,0,15.3,14,30.91,0,27.1756713037852
"613",2028,"radiom_6","XC60",1.09,1,16.35,15,49.905,6.66666666666667,18.034265103697
"614",2033,"nav_cancel_1","Equinox",0.681538461538462,0,8.86,13,43.3,0,18.013856812933
"615",2033,"nav_cancel_2","Equinox",0.955,0,3.82,4,28.31,0,8.47756976333451
"616",2033,"nav_entry_1","Equinox",0.772333333333333,0,11.585,15,41.715,0,21.5749730312837
"617",2033,"nav_entry_2","Equinox",0.803333333333333,0,7.23,9,50.89,0,10.6111220279033
"618",2033,"radiom_4","Equinox",1.13153846153846,0,29.42,26,42.11,0,37.0458323438613
"619",2033,"radiom_6","Equinox",0.92075,0,18.415,20,31.505,0,38.0891921917156
"620",2034,"nav_cancel_1","XC60",0.665,0,18.62,28,68.7,0,24.4541484716157
"621",2034,"nav_cancel_2","XC60",0.76,0,3.04,4,28.89,0,8.3073727933541
"622",2034,"nav_entry_1","XC60",0.725333333333333,0,10.88,15,60.69,0,14.8294611962432
"623",2034,"nav_entry_2","XC60",0.722692307692308,0,9.395,13,83.89,0,9.29789009417094
"624",2034,"radiom_4","XC60",0.611,0,6.11,10,24.51,0,24.4798041615667
"625",2034,"radiom_6","XC60",0.658888888888889,0,11.86,18,41.71,0,25.8930712059458
"626",2035,"nav_cancel_1","Equinox",0.895,0,15.215,17,88.315,0,11.5495668912416
"627",2035,"nav_entry_1","Equinox",0.94625,1,11.355,12,47.705,8.33333333333333,15.0927575725815
"628",2035,"nav_entry_2","Equinox",1.14793103448276,3,33.29,29,88.9,10.3448275862069,19.5725534308211
"629",2035,"radiom_4","Equinox",1.45833333333333,2,13.125,9,21.115,22.2222222222222,25.5742363248875
"630",2035,"radiom_6","Equinox",0.970666666666667,0,14.56,15,34.71,0,25.9291270527226
"631",2036,"nav_cancel_1","Equinox",0.528333333333333,0,4.755,9,33.51,0,16.1145926589078
"632",2036,"nav_cancel_2","Equinox",0.455833333333333,0,5.47,12,56.71,0,12.6961735143714
"633",2036,"nav_entry_1","Equinox",0.730740740740741,0,19.73,27,79.7,0,20.3262233375157
"634",2036,"nav_entry_2","Equinox",0.750625,0,24.02,32,93.105,0,20.6218785242468
"635",2036,"radiom_4","Equinox",1.0676,0,26.69,25,45.505,0,32.9634106142182
"636",2036,"radiom_6","Equinox",0.96225,0,19.245,20,45.905,0,26.140943252369
"637",2037,"nav_cancel_1","Equinox",0.914,0,9.14,10,44.3,0,13.5440180586907
"638",2037,"nav_cancel_2","Equinox",0.882857142857143,0,6.18,7,32.5,0,12.9230769230769
"639",2037,"nav_entry_1","Equinox",0.725882352941176,0,12.34,17,65.3,0,15.6202143950995
"640",2037,"nav_entry_2","Equinox",0.92796875,0,29.695,32,108.11,0,17.7596892054389
"641",2037,"radiom_4","Equinox",0.876785714285714,0,12.275,14,25.125,0,33.4328358208955
"642",2037,"radiom_6","Equinox",1.19285714285714,0,8.35,7,23.715,0,17.7103099304238
"643",2038,"nav_cancel_1","XC60",0.826818181818182,0,9.095,11,23.11,0,28.5590653396798
"644",2038,"nav_cancel_2","XC60",0.7825,0,9.39,12,19.52,0,36.8852459016393
"645",2038,"nav_entry_1","XC60",0.8321875,0,26.63,32,73.7,0,26.0515603799186
"646",2038,"nav_entry_2","XC60",0.868333333333333,0,31.26,36,89.51,0,24.1313819684951
"647",2038,"radiom_4","XC60",1.28060606060606,3,42.26,33,58.32,9.09090909090909,33.9506172839506
"648",2038,"radiom_6","XC60",1.29833333333333,4,19.475,15,32.105,26.6666666666667,28.033016664071
"649",2039,"nav_cancel_1","Equinox",0.679411764705882,0,11.55,17,57.3,0,17.8010471204189
"650",2039,"nav_cancel_2","Equinox",0.996666666666667,0,2.99,3,24.7,0,7.28744939271255
"651",2039,"nav_entry_1","Equinox",0.889,0,8.89,10,54.69,0,10.9709270433352
"652",2039,"nav_entry_2","Equinox",0.848181818181818,1,9.33,11,35.09,9.09090909090909,18.8087774294671
"653",2039,"radiom_4","Equinox",1.145,2,11.45,10,22.29,20,26.9179004037685
"654",2039,"radiom_6","Equinox",1.22111111111111,1,10.99,9,30.31,11.1111111111111,17.8159023424612
"655",2040,"nav_cancel_1","XC60",0.32,0,2.88,9,18.715,0,28.8538605396741
"656",2040,"nav_cancel_2","XC60",0.468,0,2.34,5,17.51,0,17.1330668189606
"657",2040,"nav_entry_1","XC60",0.4992,0,12.48,25,63.32,0,23.689197725837
"658",2040,"nav_entry_2","XC60",0.551351351351351,0,20.4,37,83.52,0,26.5804597701149
"659",2040,"radiom_4","XC60",0.602758620689655,0,17.48,29,38.71,0,44.9496254197882
"660",2040,"radiom_6","XC60",0.632727272727273,0,13.92,22,35.3,0,37.3937677053824
"661",2042,"nav_cancel_1","XC60",0.987692307692308,0,12.84,13,48.51,0,16.0791589363018
"662",2042,"nav_cancel_2","XC60",0.662,0,3.31,5,18.5,0,16.2162162162162
"663",2042,"nav_entry_1","XC60",1.05535714285714,0,14.775,14,68.305,0,12.2977820071737
"664",2042,"nav_entry_2","XC60",0.830555555555556,2,14.95,18,85.505,11.1111111111111,12.6308403017367
"665",2042,"radiom_4","XC60",1.10736842105263,0,21.04,19,41.93,0,27.1881707607918
"666",2042,"radiom_6","XC60",1.05434782608696,1,24.25,23,54.5,4.34782608695652,25.3211009174312
"667",2043,"nav_cancel_1","Equinox",0.61875,0,2.475,4,25.5,0,9.41176470588235
"668",2043,"nav_cancel_2","Equinox",0.61,0,1.83,3,25.105,0,7.16988647679745
"669",2043,"nav_entry_1","Equinox",0.762,0,7.62,10,60.705,0,9.8838645910551
"670",2043,"nav_entry_2","Equinox",0.614736842105263,0,11.68,19,62.49,0,18.2429188670187
"671",2043,"radiom_4","Equinox",0.6985,0,13.97,20,28.71,0,41.7972831765935
"672",2043,"radiom_6","Equinox",0.707222222222222,0,12.73,18,30.7,0,35.1791530944625
"673",2045,"nav_cancel_1","Equinox",0.844285714285714,0,5.91,7,22.5,0,18.6666666666667
"674",2045,"nav_cancel_2","Equinox",0.8025,0,1.605,2,23.31,0,5.14800514800515
"675",2045,"nav_entry_1","Equinox",0.746521739130435,0,17.17,23,67.7,0,20.384047267356
"676",2045,"nav_entry_2","Equinox",0.856428571428571,0,11.99,14,47.7,0,17.6100628930818
"677",2045,"radiom_4","Equinox",1.07328571428571,0,37.565,35,56.505,0,37.1648526679055
"678",2045,"radiom_6","Equinox",0.917,0,18.34,20,32.1,0,37.3831775700935
"679",2046,"nav_cancel_1","XC60",0.5425,0,2.17,4,19.5,0,12.3076923076923
"680",2046,"nav_cancel_2","XC60",0.446666666666667,0,1.34,3,19.7,0,9.13705583756345
"681",2046,"nav_entry_1","XC60",0.674615384615385,0,8.77,13,71.1,0,10.9704641350211
"682",2046,"nav_entry_2","XC60",0.806,0,12.09,15,86.51,0,10.4034215697607
"683",2046,"radiom_4","XC60",0.654090909090909,0,7.195,11,19.305,0,34.1880341880342
"684",2046,"radiom_6","XC60",0.798695652173913,0,18.37,23,39.1,0,35.2941176470588
"685",2047,"nav_cancel_1","Equinox",0.834347826086957,0,19.19,23,79.89,0,17.2737514081863
"686",2047,"nav_cancel_2","Equinox",0.761428571428571,0,5.33,7,44.29,0,9.48295326258749
"687",2047,"nav_entry_1","Equinox",1.09351851851852,1,29.525,27,99.905,3.7037037037037,16.2154046344027
"688",2047,"nav_entry_2","Equinox",0.603333333333333,0,3.62,6,52.89,0,6.80657969370391
"689",2047,"radiom_4","Equinox",0.983333333333333,0,11.8,12,22.5,0,32
"690",2047,"radiom_6","Equinox",1.28222222222222,1,11.54,9,29.1,11.1111111111111,18.5567010309278
"691",2048,"nav_cancel_1","XC60",0.89,0,11.57,13,19.91,0,39.1762933199397
"692",2048,"nav_cancel_2","XC60",0.834285714285714,0,11.68,14,22.29,0,37.6850605652759
"693",2048,"nav_entry_1","XC60",1.33407407407407,5,36.02,27,63.31,18.5185185185185,25.58837466435
"694",2048,"nav_entry_2","XC60",1.18,2,41.3,35,85.31,5.71428571428571,24.6161059664752
"695",2048,"radiom_4","XC60",1.44694444444444,4,26.045,18,34.9,22.2222222222222,30.945558739255
"696",2048,"radiom_6","XC60",1.28391304347826,2,29.53,23,44.51,8.69565217391304,31.0042687036621
"697",2049,"nav_cancel_1","XC60",0.682380952380952,0,14.33,21,32.5,0,38.7692307692308
"698",2049,"nav_cancel_2","XC60",0.702857142857143,0,4.92,7,17.7,0,23.728813559322
"699",2049,"nav_entry_1","XC60",0.836206896551724,0,48.5,58,99.3,0,35.0453172205438
"700",2049,"nav_entry_2","XC60",0.822272727272727,0,36.18,44,80.32,0,32.8685258964143
"701",2049,"radiom_4","XC60",1.11162162162162,2,41.13,37,58.3,5.40540540540541,38.0789022298456
"702",2049,"radiom_6","XC60",0.99,0,18.81,19,30.895,0,36.8991746237255
"703",2052,"nav_cancel_1","XC60",0.586,0,2.93,5,18.9,0,15.8730158730159
"704",2052,"nav_cancel_2","XC60",0.5225,0,2.09,4,20.69,0,11.5998066698888
"705",2052,"nav_entry_1","XC60",0.577647058823529,0,9.82,17,63.71,0,16.0100455187569
"706",2052,"nav_entry_2","XC60",0.746666666666667,0,22.4,30,86.11,0,20.9034955289746
"707",2052,"radiom_4","XC60",0.943076923076923,0,12.26,13,21.11,0,36.9493131217433
"708",2052,"radiom_6","XC60",0.691333333333333,0,10.37,15,27.89,0,32.2696306920043
"709",2053,"nav_cancel_1","Equinox",0.68,0,3.4,5,25.29,0,11.8623962040332
"710",2053,"nav_entry_1","Equinox",0.811333333333333,0,12.17,15,38.71,0,23.2498062516146
"711",2053,"nav_entry_2","Equinox",0.735714285714286,1,30.9,42,91.09,2.38095238095238,27.6649467559556
"712",2053,"radiom_4","Equinox",0.997727272727273,0,10.975,11,19.305,0,34.1880341880342
"713",2053,"radiom_6","Equinox",1.19428571428571,1,16.72,14,31.1,7.14285714285714,27.0096463022508
"714",2054,"nav_cancel_1","XC60",0.899166666666667,0,10.79,12,34.91,0,20.6244629046119
"715",2054,"nav_cancel_2","XC60",0.709473684210526,0,13.48,19,55.91,0,20.3899123591486
"716",2054,"nav_entry_1","XC60",0.868181818181818,0,19.1,22,89.29,0,14.7832904020607
"717",2054,"nav_entry_2","XC60",0.749459459459459,0,27.73,37,106.49,0,20.8470278899427
"718",2054,"radiom_4","XC60",0.736052631578947,0,13.985,19,28.095,0,40.5766150560598
"719",2054,"radiom_6","XC60",0.796666666666667,0,11.95,15,33.7,0,26.7062314540059
"720",2055,"nav_cancel_1","XC60",1.55227272727273,14,68.3,44,113.9,31.8181818181818,23.1782265144864
"721",2055,"nav_cancel_2","XC60",1.24,1,11.16,9,33.11,11.1111111111111,16.3092721232256
"722",2055,"nav_entry_1","XC60",1.394,4,41.82,30,101.5,13.3333333333333,17.7339901477833
"723",2055,"nav_entry_2","XC60",1.27821428571429,3,35.79,28,100.69,10.7142857142857,16.6848743668686
"724",2055,"radiom_4","XC60",1.50675,6,30.135,20,45.305,30,26.4871426994813
"725",2055,"radiom_6","XC60",1.97826086956522,11,45.5,23,62.3,47.8260869565217,22.1508828250401
"726",2056,"nav_cancel_1","Equinox",0.486666666666667,0,4.38,9,44.69,0,12.083240098456
"727",2056,"nav_cancel_2","Equinox",0.842,0,4.21,5,24.3,0,12.3456790123457
"728",2056,"nav_entry_1","Equinox",0.4745,0,4.745,10,50.105,0,11.9748528091009
"729",2056,"nav_entry_2","Equinox",1.03272727272727,1,22.72,22,94.11,4.54545454545455,14.0261396238444
"730",2056,"radiom_4","Equinox",1.13529411764706,2,38.6,34,58.32,5.88235294117647,34.9794238683128
"731",2056,"radiom_6","Equinox",1.20555555555556,0,21.7,18,44.11,0,24.4842439356155
"732",2057,"nav_cancel_1","XC60",0.789166666666667,0,4.735,6,20.705,0,17.3871045641149
"733",2057,"nav_cancel_2","XC60",0.4425,0,1.77,4,16.5,0,14.5454545454545
"734",2057,"nav_entry_1","XC60",0.821935483870968,1,25.48,31,76.72,3.2258064516129,24.2440041710115
"735",2057,"nav_entry_2","XC60",0.908461538461538,1,23.62,26,81.12,3.84615384615385,19.2307692307692
"736",2057,"radiom_4","XC60",1.08875,2,21.775,20,31.9,10,37.6175548589342
"737",2057,"radiom_6","XC60",1.01409090909091,2,22.31,22,41.89,9.09090909090909,31.511100501313
"738",2058,"nav_cancel_1","Equinox",0.567142857142857,0,11.91,21,100.49,0,12.5385610508508
"739",2058,"nav_entry_1","Equinox",0.553,0,5.53,10,48.69,0,12.3228589032656
"740",2058,"nav_entry_2","Equinox",0.757368421052632,1,14.39,19,71.1,5.26315789473684,16.0337552742616
"741",2058,"radiom_4","Equinox",0.979615384615385,1,12.735,13,21.505,7.69230769230769,36.2706347361079
"742",2058,"radiom_6","Equinox",1.14444444444444,0,20.6,18,40.715,0,26.5258504236768
"743",2059,"nav_cancel_1","Equinox",0.627931034482759,0,18.21,29,44.91,0,38.7441549766199
"744",2059,"nav_cancel_2","Equinox",0.5325,0,8.52,16,39.5,0,24.3037974683544
"745",2059,"nav_entry_1","Equinox",0.557857142857143,0,7.81,14,34.89,0,24.0756663800516
"746",2059,"nav_entry_2","Equinox",0.596938775510204,0,29.25,49,103.3,0,28.4607938044531
"747",2059,"radiom_4","Equinox",0.993846153846154,0,12.92,13,20.31,0,38.4047267355982
"748",2059,"radiom_6","Equinox",0.75625,0,15.125,20,30.905,0,38.8286685002427
"749",2060,"nav_cancel_1","Equinox",0.571428571428571,0,4,7,27.29,0,15.3902528398681
"750",2060,"nav_cancel_2","Equinox",0.637,0,3.185,5,30.72,0,9.765625
"751",2060,"nav_entry_1","Equinox",0.621666666666667,0,5.595,9,39.125,0,13.8019169329073
"752",2060,"nav_entry_2","Equinox",0.84,0,15.12,18,73.52,0,14.689880304679
"753",2060,"radiom_4","Equinox",1.08833333333333,0,13.06,12,19.305,0,37.2960372960373
"754",2060,"radiom_6","Equinox",0.9225,0,11.07,12,28.33,0,25.4147546770208
"755",2061,"nav_cancel_1","XC60",0.56,0,2.24,4,18.7,0,12.8342245989305
"756",2061,"nav_cancel_2","XC60",0.845714285714286,0,5.92,7,20.495,0,20.4928031227129
"757",2061,"nav_entry_1","XC60",0.771538461538462,0,10.03,13,64.71,0,12.0537783959203
"758",2061,"nav_entry_2","XC60",1.30363636363636,4,28.68,22,101.29,18.1818181818182,13.031888636588
"759",2061,"radiom_4","XC60",0.776153846153846,0,10.09,13,22.505,0,34.6589646745168
"760",2061,"radiom_6","XC60",1.30909090909091,1,14.4,11,27.71,9.09090909090909,23.8181162035366
"761",2062,"nav_cancel_1","XC60",0.866052631578947,0,16.455,19,30.11,0,37.8611756891398
"762",2062,"nav_cancel_2","XC60",0.733333333333333,0,19.8,27,33.5,0,48.3582089552239
"763",2062,"nav_entry_1","XC60",0.870322580645161,0,26.98,31,61.9,0,30.048465266559
"764",2062,"nav_entry_2","XC60",0.854333333333333,1,38.445,45,87.1,2.22222222222222,30.9988518943743
"765",2062,"radiom_4","XC60",1.25260869565217,0,28.81,23,41.495,0,33.2570189179419
"766",2062,"radiom_6","XC60",1.14055555555556,1,20.53,18,37.31,5.55555555555556,28.9466630930046
"767",2064,"nav_cancel_1","Equinox",0.768,0,3.84,5,33.5,0,8.95522388059701
"768",2064,"nav_cancel_2","Equinox",0.674,0,3.37,5,25.71,0,11.6686114352392
"769",2064,"nav_entry_1","Equinox",0.735357142857143,0,10.295,14,33.31,0,25.2176523566497
"770",2064,"nav_entry_2","Equinox",0.589444444444444,0,5.305,9,32.11,0,16.8171909062597
"771",2064,"radiom_4","Equinox",1.31041666666667,2,15.725,12,20.505,16.6666666666667,35.1133869787857
"772",2064,"radiom_6","Equinox",0.716666666666667,0,8.6,12,28.5,0,25.2631578947368
"773",2066,"nav_cancel_1","XC60",0.786551724137931,0,22.81,29,46.09,0,37.7522239097418
"774",2066,"nav_cancel_2","XC60",0.528571428571429,0,3.7,7,19.09,0,22.0010476689366
"775",2066,"nav_entry_1","XC60",0.641851851851852,0,17.33,27,62.71,0,25.8332004464998
"776",2066,"nav_entry_2","XC60",0.7703125,0,24.65,32,89.7,0,21.4046822742475
"777",2066,"radiom_4","XC60",0.734705882352941,0,12.49,17,22.11,0,46.1329715061058
"778",2066,"radiom_6","XC60",0.687083333333333,0,16.49,24,34.905,0,41.2548345509239
"779",2067,"nav_cancel_1","Equinox",0.663333333333333,0,3.98,6,25.1,0,14.3426294820717
"780",2067,"nav_cancel_2","Equinox",0.615,0,1.23,2,26.49,0,4.53001132502831
"781",2067,"nav_entry_1","Equinox",0.79,0,7.9,10,38.31,0,15.6617071260767
"782",2067,"nav_entry_2","Equinox",0.706666666666667,0,6.36,9,39.31,0,13.7369626049351
"783",2067,"radiom_4","Equinox",1.39153846153846,1,18.09,13,25.91,7.69230769230769,30.1042068699344
"784",2067,"radiom_6","Equinox",1.38526315789474,3,26.32,19,41.51,15.7894736842105,27.4632618646109
"785",2069,"nav_cancel_1","Equinox",0.533333333333333,0,1.6,3,25.51,0,7.05605644845159
"786",2069,"nav_cancel_2","Equinox",0.515,0,2.06,4,25.105,0,9.55984863572993
"787",2069,"nav_entry_1","Equinox",0.4725,0,3.78,8,35.31,0,13.5938827527613
"788",2069,"nav_entry_2","Equinox",0.495625,0,3.965,8,35.9,0,13.3704735376045
"789",2069,"radiom_4","Equinox",0.772333333333333,0,11.585,15,25.1,0,35.8565737051793
"790",2069,"radiom_6","Equinox",0.845,0,9.295,11,27.315,0,24.1625480505217
"791",2070,"nav_cancel_1","XC60",0.564,0,2.82,5,17.5,0,17.1428571428571
"792",2070,"nav_cancel_2","XC60",0.469,0,2.345,5,18.505,0,16.2118346392867
"793",2070,"nav_entry_1","XC60",0.669285714285714,0,18.74,28,66.91,0,25.1083545060529
"794",2070,"nav_entry_2","XC60",0.704666666666667,0,21.14,30,85.51,0,21.0501695708104
"795",2070,"radiom_4","XC60",1.03652173913043,0,23.84,23,37.305,0,36.9923602734218
"796",2070,"radiom_6","XC60",1.11904761904762,2,23.5,21,48.09,9.52380952380952,26.2008733624454
"797",2071,"nav_cancel_1","XC60",0.47,0,2.35,5,20.31,0,14.7710487444609
"798",2071,"nav_cancel_2","XC60",0.743333333333333,0,2.23,3,18.1,0,9.94475138121547
"799",2071,"nav_entry_1","XC60",0.664666666666667,0,9.97,15,74.1,0,12.1457489878543
"800",2071,"nav_entry_2","XC60",0.825,0,13.2,16,86.7,0,11.0726643598616
"801",2071,"radiom_4","XC60",0.676428571428571,0,14.205,21,45.7,0,27.5711159737418
"802",2071,"radiom_6","XC60",0.955,0,20.055,21,64.7,0,19.4744976816074
"803",2072,"nav_cancel_1","Equinox",0.492173913043478,0,11.32,23,35.49,0,38.8841927303466
"804",2072,"nav_cancel_2","Equinox",0.45875,0,3.67,8,27.095,0,17.7154456541797
"805",2072,"nav_entry_1","Equinox",0.631875,0,10.11,16,70.29,0,13.6577037985489
"806",2072,"nav_entry_2","Equinox",0.572222222222222,0,5.15,9,36.71,0,14.7098883138109
"807",2072,"radiom_4","Equinox",0.664117647058823,0,11.29,17,22.505,0,45.323261497445
"808",2072,"radiom_6","Equinox",0.816666666666667,0,12.25,15,33.505,0,26.861662438442
"809",2073,"nav_cancel_1","Equinox",0.45,0,2.25,5,23.305,0,12.8727740828148
"810",2073,"nav_cancel_2","Equinox",0.501666666666667,0,3.01,6,27.69,0,13.0010834236186
"811",2073,"nav_entry_1","Equinox",0.773,0,7.73,10,73.905,0,8.11853054597118
"812",2073,"nav_entry_2","Equinox",0.57625,0,6.915,12,40.495,0,17.7799728361526
"813",2073,"radiom_4","Equinox",0.703333333333333,0,10.55,15,23.9,0,37.6569037656904
"814",2073,"radiom_6","Equinox",0.914285714285714,0,6.4,7,28.905,0,14.5303580695381
"815",2074,"nav_cancel_1","Equinox",0.744318181818182,0,32.75,44,82.89,0,31.8494390155628
"816",2074,"nav_cancel_2","Equinox",0.584615384615385,0,7.6,13,27.69,0,28.169014084507
"817",2074,"nav_entry_1","Equinox",0.735138888888889,0,52.93,72,137.1,0,31.5098468271335
"818",2074,"nav_entry_2","Equinox",0.851111111111111,1,22.98,27,67.5,3.7037037037037,24
"819",2074,"radiom_4","Equinox",1.49689655172414,7,43.41,29,54.3,24.1379310344828,32.0441988950276
"820",2074,"radiom_6","Equinox",1.205,2,12.05,10,25.31,20,23.7060450414856
"821",2075,"nav_cancel_1","Equinox",0.6975,0,2.79,4,26.09,0,9.19892679187428
"822",2075,"nav_cancel_2","Equinox",0.84375,0,6.75,8,25.895,0,18.5363969878355
"823",2075,"nav_entry_1","Equinox",0.802083333333333,0,19.25,24,78.89,0,18.2532640385347
"824",2075,"nav_entry_2","Equinox",0.6975,0,11.16,16,43.9,0,21.8678815489749
"825",2075,"radiom_4","Equinox",0.478,0,2.39,5,9.69,0,30.9597523219814
"826",2075,"radiom_6","Equinox",0.75625,1,6.05,8,18.71,12.5,25.6547300908605
"827",2076,"nav_cancel_2","Equinox",0.738571428571429,0,5.17,7,26.89,0,15.6191892896988
"828",2076,"nav_entry_1","Equinox",0.76,1,31.92,42,129.1,2.38095238095238,19.5197521301317
"829",2076,"nav_entry_2","Equinox",0.792857142857143,0,11.1,14,45.51,0,18.457481872116
"830",2076,"radiom_4","Equinox",0.876923076923077,0,22.8,26,40.5,0,38.5185185185185
"831",2076,"radiom_6","Equinox",0.977954545454545,0,43.03,44,73.31,0,36.0114581912427
"832",2077,"nav_cancel_1","XC60",0.938888888888889,1,8.45,9,30.71,11.1111111111111,17.5838489091501
"833",2077,"nav_cancel_2","XC60",0.615,0,2.46,4,17.715,0,13.5478408128704
"834",2077,"nav_entry_1","XC60",0.6740625,0,21.57,32,73.29,0,26.1972984036021
"835",2077,"nav_entry_2","XC60",0.672553191489362,0,31.61,47,110.5,0,25.5203619909502
"836",2077,"radiom_4","XC60",1.093,0,21.86,20,30.7,0,39.0879478827362
"837",2077,"radiom_6","XC60",1.01714285714286,0,35.6,35,61.3,0,34.257748776509
"838",2079,"nav_cancel_1","XC60",0.572142857142857,0,4.005,7,40.715,0,10.3156084980965
"839",2079,"nav_cancel_2","XC60",0.515,0,2.06,4,19.89,0,12.0663650075415
"840",2079,"nav_entry_1","XC60",0.665,0,6.65,10,65.695,0,9.13311515336023
"841",2079,"nav_entry_2","XC60",0.66625,0,7.995,12,81.895,0,8.79174552781
"842",2079,"radiom_4","XC60",0.666538461538462,0,8.665,13,25.1,0,31.0756972111554
"843",2079,"radiom_6","XC60",0.71,0,12.07,17,36.9,0,27.6422764227642
"844",2080,"nav_cancel_1","Equinox",0.74,0,11.1,15,38.11,0,23.6158488585673
"845",2080,"nav_cancel_2","Equinox",0.64125,0,10.26,16,68.9,0,13.933236574746
"846",2080,"nav_entry_1","Equinox",0.800645161290323,1,24.82,31,106.9,3.2258064516129,17.399438727783
"847",2080,"nav_entry_2","Equinox",0.728333333333333,0,8.74,12,36.52,0,19.7152245345016
"848",2080,"radiom_4","Equinox",1.10764705882353,1,18.83,17,24.9,5.88235294117647,40.9638554216868
"849",2080,"radiom_6","Equinox",1.76071428571429,2,12.325,7,21.7,28.5714285714286,19.3548387096774
"850",2082,"nav_cancel_1","XC60",0.805909090909091,0,8.865,11,27.305,0,24.1713971800037
"851",2082,"nav_cancel_2","XC60",0.475833333333333,0,2.855,6,12.3,0,29.2682926829268
"852",2082,"nav_entry_1","XC60",0.76,0,17.48,23,67.31,0,20.5021542118556
"853",2082,"nav_entry_2","XC60",0.860689655172414,0,24.96,29,85.1,0,20.4465334900118
"854",2082,"radiom_4","XC60",1.118,0,16.77,15,24.755,0,36.3562916582509
"855",2082,"radiom_6","XC60",1.07916666666667,0,12.95,12,26.3,0,27.3764258555133
"856",2083,"nav_cancel_1","Equinox",0.604,0,3.02,5,24.915,0,12.0409391932571
"857",2083,"nav_cancel_2","Equinox",0.595,0,4.76,8,23.69,0,20.2617138032925
